airlineID,name,iata,icao,country,active
5276,Universal Airways,1I,UVA,United States,N
5277,Universal Airlines,1I,UVG,Guyana,N
5278,Uvavemex,1I,UVM,Mexico,N
5279,United States Air Force,1I,AIO,United States,Y
5280,United Aviation,1I,UVN,Kuwait,N
5281,Uzbekistan Airways,HY,UZB,Uzbekistan,Y
5282,Ukraine International Airlines,PS,AUI,Ukraine,Y
5283,Universal Airlines,1I,WEC,United States,N
5288,V Australia Airlines,VA,VAU,Australia,N
5289,V Bird Airlines Netherlands,1I,VBA,Netherlands,N
5290,V-avia Airline,1I,WIW,Ukraine,N
5291,V-Berd-Avia,1I,VBD,Armenia,N
5292,Vacationair,1I,VAC,Canada,N
5293,Valair AG (Helicoptere),1I,RDW,Switzerland,N
5294,Valan International Cargo Charter,1I,VLA,South Africa,N
5295,Valan Limited,1I,VLN,Moldova,N
5296,Valfell-Verkflug,1I,EHR,Iceland,N
5297,Valuair,VF,VLU,Singapore,Y
5298,Van Air Europe,1I,VAA,Czech Republic,N
5299,Vanguardia en Aviacion en Colima,1I,VGC,Mexico,N
5300,Vanguard Airlines,1I,VGD,United States,N
5301,Vasco Air,1I,VFC,Vietnam,Y
5302,Vega,1I,VAG,Kazakhstan,N
5303,Vega Air Company,1I,WGA,Ukraine,N
5304,Veles,1I,WEL,VELES,N
5305,Verataxis,1I,VTX,Mexico,N
5306,Veritair Ltd,1I,BTP,United Kingdom,N
5307,Voyageur Airways,VC,VAL,Canada,N
5308,Vernicos Aviation,1I,GRV,Greece,N
5309,Vietnam Airlines,VN,HVN,Vietnam,Y
5310,Vozdushnaya Academy,1I,KWA,Kazakhstan,N
5311,VIM Airlines,NN,MOV,Russia,Y
5312,VIM-Aviaservice,1I,MVY,Russia,N
5314,Victoria Aviation,1I,ENV,United Kingdom,N
5315,Viscount Air Service,1I,VCT,United States,N
5317,Vision Airlines,1I,SSI,Nigeria,N
5318,VIP Air Charter,1I,FXF,United States,N
5319,VIP Avia,1I,PAV,Kazakhstan,N
5320,VIP Avia,1I,PRX,Latvia,N
5321,Visionair,1I,VAT,Ireland,N
5323,VICA - Viacao Charter Aereos,1I,VCA,Brazil,N
5324,Volare Air Charter Company,1I,VCM,United States,N
5325,Volaris,Y4,VOI,Mexico,Y
5326,Volga-Dnepr Airlines,VI,VDA,Russia,Y
5327,Vega Airlines,1I,VEA,Bulgaria,N
5328,Venescar Internacional,1I,VEC,Venezuela,N
5329,Victor Echo,1I,VEE,Spain,N
5330,Virgin Express Ireland,1I,VEI,Ireland,N
5331,Virgin America,VX,VRD,United States,Y
5332,Vieques Air Link,1I,VES,United States,N
5333,Virgin Express,TV,VEX,Belgium,Y
5334,VZ Flights,1I,VFT,Mexico,N
5335,Virgin Nigeria Airways,VK,VGN,Nigeria,Y
5336,Vologda State Air Enterprise,1I,VGV,Russia,N
5337,VH-Air Industrie,1I,VHA,Angola,N
5338,VHM Schul-und-Charterflug,1I,VHM,Germany,N
5339,Vibroair Flugservice,1I,VIB,Germany,N
5340,VIP Servicios Aereos Ejecutivos,1I,VIC,Mexico,N
5341,VIP Empresarial,1I,VIE,Mexico,N
5342,VIF Luftahrt,1I,VIF,Austria,N
5343,Vega Aviation,1I,VIG,Sudan,N
5344,Vichi,1I,VIH,Moldova,N
5345,Viking Airlines,1I,VIK,Sweden,N
5346,Vinair - Helicoptereos,1I,VIN,Portugal,N
5347,Virgin Atlantic Airways,VS,VIR,United Kingdom,Y
5348,Viajes Ejecutivos Mexicanos,1I,VJM,Mexico,N
5349,Vistajet,1I,VJT,Canada,N
5350,Viva Macau,ZG,VVM,Macao,Y
5351,Volare Airlines,VE,VLE,Italy,Y
5352,Vueling Airlines,VY,VLG,Spain,Y
5353,Vladivostok Air,XF,VLK,Russia,Y
5354,Varig Log,LC,VLO,Brazil,Y
5355,Vertical-T Air Company,1I,VLT,Russia,N
5356,Vero Monmouth Airlines,1I,VMA,United States,N
5357,Vipport Joint Stock Company,1I,VNK,Russia,N
5358,Viaggio Air,VM,VOA,Bulgaria,N
5359,Voyager Airlines,1I,VOG,Bangladesh,N
5360,Virgin Australia,VA,VOZ,Australia,Y
5361,Virgin Blue,DJ,VBI,Australia,N
5362,VIP Air,1I,VPA,Slovakia,N
5363,Veteran Air,1I,VPB,Ukraine,N
5364,VIP-Avia,1I,VPV,Georgia,N
5365,Vertair,1I,VRA,United Kingdom,N
5366,Volare Airlines,1I,VRE,Ukraine,N
5367,Voar Lda,1I,VRL,Angola,N
5368,VRG Linhas Aereas,RG,VRN,Brazil,Y
5369,Vickers Limited,1I,VSB,United Kingdom,N
5370,Visig Operaciones Aereas,1I,VSG,Spain,N
5371,Vision Airways Corporation,1I,VSN,Canada,N
5372,Voronezh Aircraft Manufacturing Society,1I,VSO,Russia,N
5373,VASP,VP,VSP,Brazil,Y
5374,Virign Islands Seaplane Shuttle,1I,VSS,United States,N
5375,Vuelos Especializados Tollocan,1I,VTC,Mexico,N
5376,Vuelos Corporativos de Tehuacan,1I,VTH,Mexico,N
5377,Vostok Airlines,1I,VTK,Russia,N
5378,Victor Tagle Larrain,1I,VTL,Chile,N
5379,Vointeh,1I,VTV,Bulgaria,N
5380,Vuelos Internos Privados VIP,1I,VUR,Ecuador,N
5381,Vuela Bus,1I,VUS,Mexico,N
5382,Vzlyet,1I,VZL,Russia,N
5383,VLM Airlines,VG,VLM,Belgium,Y
5384,Viking Express,1I,WCY,United States,N
5385,Victoria International Airways,1I,WEV,Uganda,N
5386,Volga Aviaexpress,1I,WLG,Russia,N
5387,WDL Aviation,1I,WDL,Germany,N
5388,WRA Inc,1I,WRR,United States,N
5389,WSI Corporation,1I,XWS,United States,N
5390,Walmart Aviation,1I,CGG,United States,N
5391,Walsten Air Services,1I,WAS,Canada,N
5392,Walter I Linkoping,1I,GOT,Sweden,N
5393,Wapiti Aviation,1I,WPT,Canada,N
5394,Warbelow's Air Ventures,1I,WAV,United States,N
5395,Warwickshire Aerocentre Ltd.,1I,ATX,United Kingdom,N
5396,Wasaya Airways,1I,WSG,Canada,N
5398,Weasua Air Transport Company,1I,WTC,Liberia,N
5399,WebJet Linhas A,WJ,WEB,Brazil,Y
5400,Welch Aviation,1I,TDB,United States,N
5401,Welcome Air,2W,WLC,Austria,Y
5402,Wermlandsflyg AB,1I,BLW,Sweden,N
5403,West Africa Airlines,1I,WCB,Ghana,N
5404,West African Air Transport,1I,WTF,Senegal,N
5405,West African Airlines,1I,WSF,Benin,N
5406,West African Cargo Airlines,1I,WAC,Mauritania,N
5407,West Air Luxembourg,1I,WLX,Luxembourg,N
5408,West Air Sweden,PT,SWN,Sweden,N
5409,West Caribbean Airways,1I,WCW,Colombia,N
5410,West Caribbean Costa Rica,1I,WCR,Costa Rica,N
5412,West Coast Airlines,1I,WCG,Ghana,N
5413,West Coast Airways,1I,WCA,Sierra Leone,N
5414,West Freugh DTEO,1I,TEE,United Kingdom,N
5415,West Wind Aviation,1I,WEW,Canada,N
5416,WestJet,WS,WJA,Canada,Y
5417,Westair Aviation,1I,WAA,Namibia,N
5418,Westair Cargo Airlines,1I,WSC,Cote d'Ivoire,N
5419,Westair Industries,1I,PCM,United States,N
5420,Westcoast Energy,1I,BLK,Canada,N
5421,Western Air,1I,WST,Bahamas,N
5422,Western Air Couriers,1I,NPC,United States,N
5423,Western Air Express,1I,WAE,United States,N
5424,Western Airlines,WA,WAL,United States,Y
5425,Western Arctic Air,1I,WAL,Canada,N
5426,Western Aviators,1I,WTV,United States,N
5427,Western Express Air Lines,1I,WES,Canada,N
5428,Western Pacific Airlines,1I,KMR,United States,N
5429,Western Pacific Airservice,1I,WPA,Solomon Islands,N
5430,Westflight Aviation,1I,WSL,United Kingdom,N
5431,Westgates Airlines,1I,WSA,United States,N
5432,Westland Helicopters,1I,WHE,United Kingdom,N
5433,Westpoint Air,1I,WTP,Canada,N
5434,Westward Airways,CN,WWD,United States,N
5435,White,1I,WHT,Portugal,N
5436,White Eagle Aviation,1I,WEA,Poland,N
5437,White River Air Services,1I,WRA,Canada,N
5438,Whyalla Airlines,1I,WWL,Australia,N
5439,Widerøe,WF,WIF,Norway,Y
5440,Wiggins Airways,1I,WIG,United States,N
5441,Wiking Helikopter Service,1I,WHS,Germany,N
5442,Wilbur's Flight Operations,1I,WFO,United States,N
5443,Williams Air,1I,WLS,United States,N
5444,Williams Grand Prix Engineering,1I,WGP,United Kingdom,N
5445,Wimbi Dira Airways,1I,WDA,Democratic Republic of Congo,N
5446,Winair,1I,WNA,United States,N
5447,Wind Jet,IV,JET,Italy,Y
5448,Wind Spirit Air,1I,WSI,United States,N
5449,Windrose Air,1I,QGA,Germany,N
5450,Windward Islands Airways International,1I,WIA,Netherland,N
5451,Wings Air,IW,WON,Indonesia,Y
5452,Wings Air Transport,1I,WAT,Sudan,N
5453,Wings Airways,1I,WAW,United States,N
5454,Wings Aviation,1I,WOL,Guyana,N
5455,Wings Express,1I,WEX,United States,N
5456,Wings of Alaska,K5,WAK,United States,N
5457,Wings of Lebanon Aviation,1I,WLB,Lebanon,N
5458,Winlink,1I,WIN,Saint Lucia,N
5459,Wisconsin Air National Guard,1I,WAG,United States,N
5460,Wisman Aviation,1I,WSM,United States,N
5461,Wizz Air,W6,WZZ,Hungary,Y
5462,Wizz Air Hungary,8Z,WVL,Bulgaria,Y
5463,Wondair on Demand Aviation,1I,WNR,Spain,N
5464,Woodgate Executive Air Charter,1I,CWY,United Kingdom,N
5465,World Airways,WO,WOA,United States,Y
5466,World Weatherwatch,1I,XWW,Canada,N
5467,World Wing Aviation,1I,WWM,Kyrgyzstan,N
5469,Worldwide Air Charter Systems,1I,CSW,Canada,N
5470,Worldwide Aviation Services,1I,WWS,Pakistan,N
5471,Worldwide Jet Charter,1I,WWI,United States,N
5472,Wright Air Lines,1I,WRT,United States,N
5473,Wright Air Service,8V,WRF,United States,N
5474,Wuhan Airlines,1I,CWU,China,N
5475,Wycombe Air Centre,1I,WYC,United Kingdom,N
5476,Wyoming Airlines,1I,WYG,United States,N
5479,XL Airways France,SE,SEU,France,Y
5480,XP Internation,1I,XPS,Netherlands,N
5481,Xabre Aerolineas,1I,XAB,Mexico,N
5482,Xclusive Jet Charter Limited,1I,XJC,United Kingdom,N
5483,Xerox Corporation,1I,XER,United States,N
5484,Xiamen Airlines,MF,CXA,China,Y
5485,Xinjiang Airlines,1I,CXJ,China,N
5486,Xjet Limited,1I,XJT,United Kingdom,N
5487,Xtra Airways,XP,CXP,United States,N
5490,Yak-Service,1I,AKY,Russia,N
5491,Yakolev,1I,YAK,Russia,N
5492,Yamal Airlines,YL,LLM,Russia,Y
5493,Yana Airlines,1I,CYG,Cambodia,N
5494,Yangtze River Express,Y8,YZR,China,N
5495,Yellow Wings Air Services,1I,ELW,Kenya,N
5496,Yemenia,IY,IYE,Yemen,Y
5497,Yerevan-Avia,1I,ERV,Armenia,N
5498,Young Flying Service,1I,YFS,United States,N
5499,Yuhi Air Lines,1I,AYU,Japan,N
5500,Yuzhnaya Aircompany,1I,UGN,Kazakhstan,N
5501,Yuzhmashavia,1I,UMK,Ukraine,Y
5504,Z-Avia,1I,RZV,Armenia,N
5505,Zagros Airlines,1I,IZG,Iran,N
5506,Zaire Aero Service,1I,ZAI,Democratic Republic of Congo,N
5507,Zairean Airlines,1I,ZAR,Democratic Republic of Congo,N
5508,Zambian Airways,Q3,MBN,Zambia,N
5509,Zambezi Airlines,1I,ZMA,Zambia,N
5510,Zanair,1I,TAN,Tanzania,Y
5511,Zantop International Airlines,1I,ZAN,United States,N
5512,ZAS Airlines of Egypt,1I,ZAS,Egypt,N
5513,Zenith Air,1I,AZR,South Africa,N
5514,Zenmour Airlines,1I,EMR,Mauritania,N
5515,Zephyr Express,1I,RZR,United States,N
5516,Zhejiang Airlines,1I,CJG,China,N
5517,Zhetysu,1I,JTU,Kazakhstan,N
5518,Zhez Air,1I,KZH,Kazakhstan,N
5519,Zhongfei General Aviation,1I,CFZ,China,N
5520,Zhongyuan Aviation,1I,CYN,China,N
5521,Zip,3J,WZP,Canada,N
5522,Zimex Aviation,C4,IMX,Switzerland,N
5523,Zoom Airlines,Z4,OOM,Canada,Y
5524,Zoom Airways,1I,ZAW,Bangladesh,N
5525,Zorex,1I,ORZ,Spain,N
5526,Zracno Pristaniste Mali Losinj,1I,MLU,Croatia,N
5533,Tyrolean Airways,\N,TYR,\N,Y
5556,buzz,UK,BUZ,\N,N
5559,Maldivian Air Taxi,8Q,\N,Maldives,Y
5584,Sky Express,XW,SXR,Russia,Y
5640,Yellow Air Taxi,Y0,\N,United States,N
5651,Royal Air Cambodge,VJ,RAC,Cambodia,Y
5813,Air Mandalay,6T,\N,Burma,Y
5833,TEA Switzerland,1I,4SW,Switzerland,N
5905,TAN-SAHSA,SH,\N,Honduras,N
5982,Air Busan,BX,ABL,Republic of Korea,Y
6002,TUI Airlines Belgium,TB,TUB,Belgium,N
6182,Arctic Air,1I,AKR,Norway,N
6183,Braathens,BU,BRA,Norway,N
6196,Globus,GH,GLP,Russia,Y
6222,Air Kazakhstan,9Y,KZK,Kazakhstan,Y
6557,Japan Air System,JD,JAS,Japan,Y
6578,Annsett New Zealand (NZA),ZQ,\N,New Zealand,N
6855,EasyJet (DS),DS,\N,Switzerland,Y
6856,Rheintalflug,1I,RTL,Austria,N
6860,Dan-Air London,1I,DAN,United Kingdom,N
6862,Fred. Olsen,1I,FOF,Norway,N
8359,Star Peru (2I),2I,\N,Peru,Y
8434,Robin Hood Aviation,1I,RHA,Austria,N
8461,Carnival Air Lines,KW,\N,United States,Y
8463,United Airways,4H,UBD,Bangladesh,Y
8523,Inter European Airways,1I,IEA,United Kingdom,N
8568,Trans Maldivian Airways,M8,TMW,Maldives,N
8576,Fly540,5H,FFV,Kenya,Y
8745,Transavia France,TO,TVF,France,Y
8809,Island Air (WP),WP,MKU,United States,Y
9018,1-2-go,OG,\N,Thailand,N
9082,Uni Air,B7,UIA,Taiwan,Y
9135,Gomelavia,YD,\N,Belarus,Y
9225,NordWind Airlines,1I,NWS,Russia,N
9239,Red Wings,WZ,RWZ,Russia,Y
9286,Hellenic Star Airways,1I,HST,Greece,N
9287,BAE Systems Flight Training,1I,BAZ,Australia,N
9335,TUIfly (X3),11,\N,Germany,Y
9343,Felix Airways,FU,FXX,Yemen,Y
9344,Kostromskie avialinii,K1,KOQ,Russia,Y
9373,Greenfly,XX,GFY,Spain,Y
9531,Tajik Air,7J,\N,Tajikistan,Y
9541,Air Mozambique,TM,\N,Mozambique,Y
9577,ELK Airways,--,ELK,Estonia,Y
9620,Gabon Airlines,GY,GBK,Gabon,Y
9626,MCA Airlines,1I,MCA,Sweden,Y
9656,Maldivo Airlines,ML,MAV,Maldives,Y
9666,Virgin Pacific,VH,VNP,Fiji,Y
9764,Zest Air,Z2,\N,Philippines,Y
9784,Yangon Airways,HK,\N,Burma,Y
9793,Transport Aérien Transrégional,IJ,\N,France,N
9798,LÍO Flugmennt,1I,LIO,Iceland,N
9808,Minerva Airlines,N4,\N,Italy,N
9809,Eastar Jet,ZE,ESR,South Korea,Y
9810,Jin Air,LJ,JNA,South Korea,Y
9811,Wataniya Airways,1I,KW1,Kuwait,Y
9814,Aéris (Priv),SH,\N,France,N
9818,Air Arabia Maroc,3O,\N,Morocco,Y
9825,Baltic Air lines,B1,BA1,Latvia,Y
9828,Ciel Canadien,YC,YCC,Canada,Y
9829,Canadian National Airways,CN,YCP,Canada,Y
9833,Epic Holiday,FA,4AA,United States,Y
9838,Indochina Airlines,1I,AXC,Vietnam,Y
9840,JetWind,1I,JWW,United States,N
9851,Air Comet Chile,3I,\N,Chile,Y
9853,Nazca,-.,\N,Peru,N
9859,German Air Force - FLB,1I,FLB,Germany,Y
10069,City-Air Germany,1I,CIP,Germany,N
10094,Voronezhskie Airlanes,DN,\N,Russia,N
10114,Line Blue,L8,LBL,Germany,Y
10117,FlyLAL Charters,1I,LLC,Lithuania,Y
10118,Blue Sky America,BU,BKY,United States,N
10119,Texas Spirit,XS,TXP,United States,N
10121,Illinois Airways,IL,ILW,United States,N
10122,Salzburg arrows,SZ,\N,Austria,Y
10123,Texas Wings,TQ,TXW,United States,Y
10124,California Western,KT,CWS,United States,N
10128,Dennis Sky,DH,DSY,Israel,Y
10224,Zz,ZZ,\N,Belgium,Y
10226,Atifly,A1,A1F,United States,Y
10318,Air UK,UK,\N,United Kingdom,N
10334,Suckling Airways,CB,\N,United Kingdom,N
10367,Reno Sky,RY,\N,United States,N
10371,Aerolineas heredas santa maria,1I,SZB,Dominican Republic,Y
10372,Ciao Air,99,\N,Italy,Y
10642,Jc royal.britannica,1I,JRB,United Kingdom,Y
10646,Birmingham European,VB,\N,United Kingdom,N
10650,Pal airlines,5P,\N,Chile,Y
10673,CanXpress,C1,CA1,Canada,Y
10674,Danube Wings (V5),V5,\N,Slovakia,Y
10675,Sharp Airlines,SH,SHA,Australia,Y
10683,CanXplorer,C2,CAP,Canada,Y
10715,Click (Mexicana),QA,\N,Mexico,Y
10735,World Experience Airline,W1,WE1,Canada,Y
10737,ALAK,J4,\N,Russia,Y
10738,AJT Air International,E9,\N,Russia,N
10739,Air Choice One,3E,\N,United States,Y
10740,Tianjin Airlines,1I,GCR,China,Y
10741,China United,KN,\N,China,Y
10748,Locair,ZQ,LOC,United States,Y
10758,Safi Airlines,4Q,\N,Afghanistan,Y
10765,SeaPort Airlines,K5,SQH,United States,Y
10776,Salmon Air,S6,\N,United States,Y
10796,Fly Illi,IL,ILY,United States,N
10798,Bobb Air Freight,1,\N,Germany,Y
10800,Star1 Airlines,V9,HCW,Lithuania,Y
10845,Pelita,6D,\N,Indonesia,Y
10902,Alpi Eagles (E8),E8,\N,Italy,N
10912,Alaska Seaplane Service,J5,\N,United States,Y
10929,TAN,T8,\N,Argentina,N
10945,Enerjet,1I,ENJ,Canada,Y
10955,MexicanaLink,I6,MXI,Mexico,Y
10960,Island Spirit,IP,ISX,Iceland,Y
10969,TACA Peru,T0,\N,Peru,Y
11700,Orbest,1I,OBS,Portugal,Y
11719,Southern Air Charter,1I,SOA,Bahamas,Y
11724,SVG Air,1I,SVG,Saint Vincent and the Grenadines,Y
11726,Air Century,1I,CEY,Dominican Republic,Y
11731,Pan Am World Airways Dominicana,7Q,\N,Dominican Republic,Y
11732,Primera Air,PF,\N,Iceland,Y
11741,Air Antilles Express,3S,\N,Guadeloupe,Y
11751,Sol Lineas Aereas,1I,OLS,Argentina,Y
11755,Regional Paraguaya,P7,REP,Paraguay,Y
11761,VIP Ecuador,V6,\N,Ecuador,Y
11762,Transportes Aereos Cielos Andinos,1I,NDN,Peru,Y
11763,Peruvian Airlines,P9,\N,Peru,Y
11765,EasyFly,1I,EFY,Colombia,Y
11767,Polar Airlines,ЯП,\N,Russia,Y
11794,Catovair,OC,\N,Mauritius,Y
11795,Andalus Lineas Aereas,1I,ANU,Spain,Y
11798,Air 26,1I,DCD,Angola,Y
11800,Mauritania Airways,1I,MTW,Mauritania,Y
11802,CEIBA Intercontinental,1I,CEL,Equatorial Guinea,Y
11804,Halcyonair,7Z,\N,Cape Verde,Y
11805,Business Aviation,4P,\N,Congo (Kinshasa),Y
11806,Compagnie Africaine d\\'Aviation,E9,\N,Congo (Kinshasa),Y
11808,Zambia Skyways,K8,\N,Zambia,Y
11811,AlMasria Universal Airlines,UJ,LMU,Egypt,Y
11813,EgyptAir Express,1I,MSE,Egypt,Y
11814,SmartLynx Airlines,6Y,\N,Latvia,Y
11815,Air Italy Egypt,1I,EUD,Egypt,Y
11816,KoralBlue Airlines,K7,KBR,Egypt,Y
11820,Wind Rose Aviation,1I,WRC,Ukraine,Y
11823,Elysian Airlines,E4,GIE,Cameroon,Y
11833,Sevenair,1I,SEN,Tunisia,Y
11834,Hellenic Imperial Airways,HT,IMP,Greece,Y
11836,Amsterdam Airlines,WD,AAN,Netherlands,Y
11838,Arik Niger,Q9,NAK,Niger,Y
11839,Dana Air,DA,\N,Nigeria,Y
11840,STP Airways,8F,STP,Sao Tome and Principe,Y
11843,Med Airways,7Y,\N,Lebanon,Y
11850,Skyjet Airlines,UQ,SJU,Uganda,Y
11855,Air Volga,G6,\N,Russia,Y
11856,Transavia Denmark,1I,TDK,Denmark,Y
11857,Royal Falcon,RL,RFJ,Jordan,Y
11873,Euroline,4L,MJX,Georgia,Y
11922,Worldways,WG,WGC,Canada,N
11943,Turkuaz Airlines,1I,TRK,Turkey,Y
11947,Athens Airways,ZF,\N,Greece,Y
11948,Viking Hellas,VQ,VKH,Greece,Y
11949,Norlandair,1I,FNA,Iceland,Y
11950,Flugfelag Vestmannaeyja,1I,FVM,Iceland,Y
11963,Starline.kz,DZ,\N,Kazakhstan,Y
11995,Euro Harmony,EH,EHM,Portugal,N
12960,Lugansk Airlines,L7,\N,Ukraine,Y
12961,Gryphon Airlines,6P,\N,United States,Y
12962,Gadair European Airlines,GP,GDR,Spain,Y
12965,Spirit of Manila Airlines,SM,MNP,Philippines,Y
12975,Chongqing Airlines,OQ,CQN,China,Y
12976,Grand China Air,1I,GDC,China,Y
12978,West Air China,PN,CHB,China,Y
12990,Falcon Air (IH),IH,\N,Sweden,N
12997,QatXpress,C3,QAX,Qatar,Y
13076,OneChina,1C,1CH,China,Y
13088,NordStar Airlines,Y7,\N,Russia,Y
13089,Joy Air,JR,JOY,China,Y
13105,Air India Regional,CD,\N,India,Y
13106,MDLR Airlines,9H,\N,India,Y
13107,Jagson Airlines,1I,JGN,India,Y
13108,Maldivian,Q2,\N,Maldives,Y
13130,Xpressair,XN,\N,Indonesia,Y
13178,Strategic Airlines,VC,\N,Australia,Y
13181,Fars Air Qeshm,1I,QFZ,Iran,Y
13187,Eastok Avia,1I,EAA,Kyrgyzstan,Y
13188,Jupiter Airlines,1I,JPU,United Arab Emirates,Y
13189,Vision Air International,1I,VIS,Pakistan,Y
13190,Al-Naser Airlines,1I,\N,Iraq,Y
13200,Fuji Dream Airlines,JH,\N,Japan,Y
13202,Korea Express Air,1I,KEA,South Korea,Y
13209,Eznis Airways,1I,EZA,Mongolia,Y
13211,Pacific Flier,1I,PFL,Palau,Y
13217,Syrian Pearl Airlines,1I,PSB,Syria,Y
13218,SGA Airlines,5E,\N,Thailand,Y
13242,Air2there,F8,\N,New Zealand,Y
13254,Avianova (Russia),AO,\N,Russia,Y
13303,Parmiss Airlines (IPV),PA,IPV,Iran,Y
13304,EuropeSky,ES,EUV,Germany,Y
13306,BRAZIL AIR,GB,BZE,Brazil,Y
13335,Homer Air,MR,OME,Germany,Y
13388,Court Line,??,???,United Kingdom,N
13389,South West Africa Territory Force,??,***,Namibia,N
13390,Lombards Air,++,---,South Africa,N
13391,U.S. Air,-+,--+,United States,Y
13392,Flitestar,GM,===,South Africa,N
13394,Jayrow,\\',\\'\\,Australia,Y
13395,Llloyd Helicopters,::,:::,Australia,N
13397,Wilderness Air,;;,\N,Australia,Y
13398,Whitaker Air,^^,\N,Australia,Y
13633,PanAm World Airways,WQ,PQW,United States,Y
13690,Virginwings,YY,VWA,Germany,Y
13704,KSY,KY,KSY,Greece,Y
13732,Buquebus Líneas Aéreas,BQ,BQB,Uruguay,Y
13734,SOCHI AIR,CQ,KOL,Russia,Y
13757,Wizz Air Ukraine,WU,WAU,Ukraine,Y
13781,88,47,VVN,Cyprus,Y
13815,LCM AIRLINES,LQ,LMM,Russia,Y
13838,Aero Brazil,BZ,BZL,Brazil,N
13899,Cambodia Angkor Air (K6),K6,\N,Cambodia,Y
13905,Skyline nepc,D5,\N,India,N
13923,THREE,H3,T33,China,N
13936,Royal European Airlines,69,\N,United Kingdom,Y
13947,Tom\\'s & co airliners,&T,T&O,France,Y
13983,Azul,AD,AZU,Brazil,Y
14061,LSM Airlines,PQ,LOO,Russia,Y
14069,Zapolyarie Airlines,1I,PZY,Russia,Y
14073,Finlandian,1I,FN1,Finland,Y
14094,LionXpress,C4,LIX,Cameroon,Y
14109,Nik Airways,X1,\N,Saudi Arabia,N
14118,Genesis,GK,\N,Pakistan,Y
14388,Congo Express,XZ,\N,Congo (Kinshasa),Y
14485,Fly Dubai,FZ,FDB,United Arab Emirates,Y
14620,Domenican Airlines,D1,MDO,Dominican Republic,Y
14679,ConneX European Airline,1I,2CO,Austria,Y
14725,Air Atlantic,9A,\N,Canada,N
14728,Air Ops,CR,\N,Sweden,N
14849,Aereonautica militare,JY,AXZ,Italy,Y
14858,Kal Star Aviation,1I,KLS,Indonesia,Y
14881,LSM AIRLINES ,YZ,YZZ,Russia,Y
14921,Aero Lloyd (YP),YP,AEF,Germany,N
15814,UTair-Express,UR,\N,Russia,Y
15837,Huaxia,G5,\N,China,Y
15867,Zabaykalskii Airlines,ZP,ZZZ,Russia,Y
15887,CBM America,1I,XBM,United States,Y
15893,Marysya Airlines,M4,1QA,Russia,Y
15897,N1,N1,\N,Peru,Y
15930,Airlink (SAA),4Z,\N,South Africa,Y
15939,Westfalia Express VA,1I,WFX,Germany,Y
15953,JobAir,3B,\N,Czech Republic,Y
15970,Zuliana de Aviacion,OD,ULA,Venezuela,N
15975,Black Stallion Airways,BZ,BSA,United States,Y
15984,German International Air Lines,GM,GER,Germany,Y
15985,TrasBrasil,TB,TBZ,Brazil,Y
15989,TransBrasil Airlines,TH,THS,Brazil,Y
15999,China SSS,9C,\N,China,Y
16025,Nihon.jet,NJ,\N,Japan,N
16084,AIR INDOCHINE,1I,IIA,Vietnam,Y
16093,Transportes Aéreos Nacionales de Selva,TJ,\N,Peru,N
16100,Happy Air,1I,HPY,Thailand,Y
16101,Solar Air,1I,SRB,Thailand,Y
16103,Air Mekong,P8,MKG,Vietnam,Y
16110,Harbour Air (Priv),H3,\N,Canada,Y
16116,Air Hamburg (AHO),HH,AHO,Germany,Y
16120,ZABAIKAL AIRLINES,Z6,ZTT,Russia,Y
16127,TransHolding,TI,THI,Brazil,Y
16130,SUR Lineas Aereas,1I,SZZ,Argentina,Y
16131,Aerolineas Africanas,1I,AA1,Guinea,Y
16133,Yeti Airways,YT,\N,Nepal,Y
16134,Georgian Airlines,1I,GEG,Georgia,N
16135,Yellowstone Club Private Shuttle,Y1,\N,United States,Y
16136,Caucasus Airlines,NS,\N,Georgia,Y
16139,Serbian Airlines,S1,SA1,Serbia,Y
16149,Windward Islands Airways,WM,\N,Netherlands Antilles,Y
16150,TransHolding System,YO,TYS,Brazil,Y
16151,CCML Airlines,CB,CCC,Colombia,Y
16197,Air Charter International,SF,\N,France,N
16198,Small Planet Airlines,1I,ELC,Lithuania,Y
16234,Fly Brasil,F1,FBL,Brazil,Y
16260,AUOS,1I,AUK,United Kingdom,N
16261,CB Airways UK ( Interliging Flights ),1F,CIF,United Kingdom,Y
16262,Fly Colombia ( Interliging Flights ),3F,3FF,Colombia,Y
16264,Trans Pas Air,T6,TP6,United States,Y
16273,KMV,МИ,\N,Russia,Y
16323,Himalayan Airlines,HC,HYM,Nepal,Y
16327,Indya Airline Group,G1,IG1,India,Y
16329,Sunwing,WG,\N,Canada,Y
16358,Turkish Wings Domestic,1I,TWD,Turkey,Y
16359,Japan Regio,ZX,ZXY,Japan,Y
16362,OCEAN AIR CARGO,1I,IXO,India,Y
16363,Norte Lineas Aereas,N0,\N,Argentina,Y
16364,Austral Brasil,W7,\N,Brazil,Y
16373,PEGASUS AIRLINES-,H9,\N,Turkey,Y
16399,AirLiberté,IJ,\N,France,N
16409,Nihon.jet connect,1I,NX1,Kyrgyzstan,Y
16415,Camair-co,QC,\N,Cameroon,Y
16437,Aerocontinente (Priv),N6,\N,Peru,N
16459,Sky Regional,RS,SKV,Canada,Y
16475,TUR Avrupa Hava YollarÄ±,YI,\N,Turkey,N
16487,Cruzeiro do Sul Servicos Aereos,1I,CRZ,Brazil,N
16507,LSM International ,II,UWW,Russia,Y
